,tweet_dt,topic,id,username,name,tweet,like_count,reply_count,retweet_count,created_at
0,2020-05-29,Hongkongprotests,1266318552392294402,WolfNW,WolfNW,Having watched @CNN’s @OmarJimenez and his crew get arrested by the #Minnesota #StatePolice for peacefully reportin… https://t.co/636WQrMpre,0,0,0,2020-05-29 10:40:44
1,2020-05-29,Hongkongprotests,1266315298811985921,planetdedehk,planetdede,"As #CarrieLam now only does the CCP’s admin work, why is she still being paid the CEO’s salary?

#StandWithHongKong… https://t.co/mnLIziv8wx",1,0,0,2020-05-29 10:27:48
2,2020-05-29,Hongkongprotests,1266314950533767170,akkis123,Akshay Shah अक्षय शाह,@indiatvnews #Chinazi #ChinaLiedAndPeopleDied #HongKongProtests I support Hongkong. Chinese are worst creatures on earth,0,0,0,2020-05-29 10:26:25
3,2020-05-29,Hongkongprotests,1266314609553625093,yourtitakate,k8 wants THE CAVE SCENE,"I hope people are watching Minnesota, Hong Kong, and the Philippines. If you’ve ever needed proof that THE POLICE A… https://t.co/iEdGoQFQeH",7,0,4,2020-05-29 10:25:04
4,2020-05-29,Hongkongprotests,1266314516154834944,shrimpmaruchan,sad noodle,"Here’s a video for more info, STAY SAFE OUT THERE 
NO JUSTICE NO PEACE 
#BlackLivesMatters #BLM #JusticeForFloyd… https://t.co/FfEny49wU3",0,0,0,2020-05-29 10:24:42
5,2020-05-29,Hongkongprotests,1266314254405140482,IAmLaughingGor,Laughing Gor,"@HANSEN_SOGROOVY Trump, mind your own country lol. its fucked mate #hkpolicebrutality #HongKongProtests #MinneapolisRiot #JusticeForGeorge",0,0,0,2020-05-29 10:23:39
6,2020-05-29,Hongkongprotests,1266314153855119361,MYu89744880,miyu,@JimmyLaiApple #HongKong government spent $2M+ to print these advertisements. I 100% believe that we can make bette… https://t.co/Bse34LwdDG,0,0,0,2020-05-29 10:23:15
7,2020-05-29,Hongkongprotests,1266313794445139968,IAmLaughingGor,Laughing Gor,"@WSJ Trump, mind your own country lol. its fucked mate #hkpolicebrutality #HongKongProtests #MinneapolisRiot #JusticeForGeorge",0,0,0,2020-05-29 10:21:50
8,2020-05-29,Hongkongprotests,1266313686668283906,mc041105,不默而生,"@AnneChaAsia hear hear

#HongKongProtests #FreeHongKong #StandWithHongKong #FreeHK #HongKongSecurityLaw… https://t.co/6LApWHrZIR",0,0,0,2020-05-29 10:21:24
9,2020-05-29,Hongkongprotests,1266312767805419520,shrimpmaruchan,sad noodle,"I found these tactics that Hong Kong protesters use when protesting, this is very useful to anyone protesting blm e… https://t.co/ZdYa7FsFGH",0,0,0,2020-05-29 10:17:45
10,2020-05-29,Hongkongprotests,1266312622065909760,ashutosh_pndit,Ashutosh Kumar,"#ChinaIndiaFaceoff
How we help #China 
Stop buying Chinese Electronic goods, like , @XiaomiIndia @oppo @Vivo_India… https://t.co/w3Gj4Sc5Ul",1,0,0,2020-05-29 10:17:10
11,2020-05-29,Hongkongprotests,1266312110121709570,theasianfmnst,The Asian Feminist,"Nearly 100 children among 396 arrested during national anthem and security law protests in Hong Kong
Almost half of… https://t.co/wnZqHntyQ0",6,0,7,2020-05-29 10:15:08
12,2020-05-29,Hongkongprotests,1266312056963100672,Silence21240183,A Star In Dark Night,@StateDept @NicoleC29936127 When #China has planned how to violently repress #HongKongProtests without listening… https://t.co/M287nQI1Uy,1,0,0,2020-05-29 10:14:55
13,2020-05-29,Hongkongprotests,1266311213052387330,pine_ver,happypineapple,Please #StandWithHongKong !!! #NationalSecurityLaw #HongKongProtests https://t.co/NRAf3R6cBE,0,0,0,2020-05-29 10:11:34
14,2020-05-29,Hongkongprotests,1266310837913993218,theglobalist,The Globalist,"What do young Hong Konger’s identify as?

It’s increasingly unlikely that they think of themselves as “Chinese”

Fo… https://t.co/Gb9Otdklyh",0,0,0,2020-05-29 10:10:05
15,2020-05-29,Hongkongprotests,1266310725892366336,ChatHku,Chat with You at HKU,"🌟Due to enthusiastic response to yesterday's discussion, we will be holding the next one on Friday, 5th June. Discu… https://t.co/pjw1P5ifGD",0,0,0,2020-05-29 10:09:38
16,2020-05-29,Hongkongprotests,1266310548649435137,e_descheemaeker,Eric Descheemaeker,"Deepest, deepest thoughts for the people of Hong Kong. The British, and indeed all people of good will, will always… https://t.co/Riqa4M9dSS",1,0,0,2020-05-29 10:08:56
17,2020-05-29,Hongkongprotests,1266310464838893569,JenniferHYChan,Jennifer HY Chan 🇭🇰⛱,@iingwen @HMW79256809 We see you and we hear you President @iingwen. Your voice &amp; actions are strong &amp; most support… https://t.co/4v8ImdlY4K,7,0,0,2020-05-29 10:08:36
18,2020-05-29,Hongkongprotests,1266310246223343617,nisargdhamecha7,Nisarg Dhamecha,"Some of the creative ways used in #HongKongProtests against the police and Government brutality!🤩

This level of cr… https://t.co/kqOh9BoNZm",0,0,0,2020-05-29 10:07:44
19,2020-05-29,Hongkongprotests,1266309431416905728,AnnaLuvPopo,Pandaz😷,"Never forget,never forgives 🙏
#831TerroristAttack👇

#HongKongProtests #Chinazi #China #StandWithHongKong… https://t.co/lkNN6jrVJU",0,0,0,2020-05-29 10:04:29
20,2020-05-29,Hongkongprotests,1266309088582893568,ChatHku,Chat with You at HKU,"🌟Due to enthusiastic response to yesterday's discussion, we will be holding the next one on Friday, 5th June. Discu… https://t.co/CZQT5lrzEb",0,0,0,2020-05-29 10:03:08
21,2020-05-29,Hongkongprotests,1266308881086627841,Lazyyyyyyy,"🔗 ""Seditious"" Lazyyyyyyy 🔗","@IlariaMariaSala And they represent ""the silent majority"" too!! 

I had the honour of talking to some deep blue peo… https://t.co/bp5cbrqCxb",1,0,0,2020-05-29 10:02:18
22,2020-05-29,Hongkongprotests,1266308306131316736,CindyWan19,Cindy Wan,"#CarrieLamDictator used $2.54 million to have her letter to HKers published in 13 newspapers today.
That was taxpay… https://t.co/whVlKLZUgy",0,0,0,2020-05-29 10:00:01
23,2020-05-29,Hongkongprotests,1266308283851313153,CandiceTelli,Candice Soldatelli,"""You reap what you sow""
This explains EVERYTHING that is going on this crazy, mad and disturbing world.… https://t.co/E0sdAYyTKE",0,0,0,2020-05-29 09:59:56
24,2020-05-29,Hongkongprotests,1266308212543782912,White_Bai,white BAI white,"Why don't you stand with the Americans who were suppressed by the American police?
#HongKongProtests… https://t.co/h6RzWy5ChI",0,0,0,2020-05-29 09:59:39
25,2020-05-29,Hongkongprotests,1266307882301054977,zkatdaishan,zkatdaishan,"All the rioters in HK should feel really lucky. Here is your master's words: you should be shot.
#hongkong… https://t.co/vYC9BGXPRK",1,0,0,2020-05-29 09:58:20
26,2020-05-29,Hongkongprotests,1266307773488390144,BeeWalter7,B Walter 3.0😷🇭🇰,@DrewPavlou An Australian student can’t be critical of #CCPChina or voice support for #HongKongProtests? Australia… https://t.co/oOfM1BJ0ap,3,0,0,2020-05-29 09:57:54
27,2020-05-29,Hongkongprotests,1266307016403886080,JnavioNavio,Fassett,"China security law: We have 100 days to save Hong Kong, say activists | World | #HongKongProtests… https://t.co/GcMcSiGBrL",0,0,0,2020-05-29 09:54:54
28,2020-05-29,Hongkongprotests,1266306731635867648,TrapTVShow,Trap TV™,"@davvygirll @asiasilvis We all need to look at the hashtags from the #HongKongProtests 
#HongKongProtesters and fol… https://t.co/XrcPx4vzCf",0,0,0,2020-05-29 09:53:46
29,2020-05-29,Hongkongprotests,1266306361249284098,chadloder,Chad Loder,"Protestors in #Minneapolis last night using traffic cones to smother tear gas grenades, #HongKongProtests-style. We… https://t.co/WihKI6Q2Zw",27,0,5,2020-05-29 09:52:18
30,2020-05-29,Hongkongprotests,1266306103370891264,McbearH,McGroin Holden,Hongkong people fight for African amrericans freedom against police brutality and American racism #HongKong… https://t.co/34h5ooCIup,0,0,0,2020-05-29 09:51:16
31,2020-05-29,Hongkongprotests,1266305958713495552,Nobby_greens,The Pork Chop Express.,"Uni suspends Pavlou after pro-Hong Kong activism 
#DrewPavlou suspended by #UniversityofQueensland after pro-… https://t.co/FtqdWwPJ5A",0,0,1,2020-05-29 09:50:42
32,2020-05-29,Hongkongprotests,1266300877712711682,kenyanprincess0,💮Kenyan Princess🌼,"#Minneapolisprotests
This how the Protest watch 👇👇
https://t.co/LEzbCaJRIM
#GeorgeFloydprotest… https://t.co/1MV2vTBUOl",1,0,0,2020-05-29 09:30:30
33,2020-05-29,Hongkongprotests,1266299236150243330,hkcivil_justice,Voice of Hongkongers: Civilian's Justice 😷 🖐☝️,"#HongKongProtests #NationalSecurityLaw
Yesterday, a banner reading ""say no to Security Law"" was spotted on Beacon H… https://t.co/e5dkPvy7m7",1,0,1,2020-05-29 09:23:59
34,2020-05-29,Hongkongprotests,1266298150840500224,Hamo721831101,Hamo,"""National Security Law Destroys Hong Kong"": Protest Banner Appears on Devil's Peak

Source: Hong Kong Free Press… https://t.co/kgh9kjXaVw",2,0,1,2020-05-29 09:19:40
35,2020-05-29,Hongkongprotests,1266297915124793346,Silence21240183,A Star In Dark Night,"@ABC When #Chinazi could interfere #HongKongProtests through #NationalSecurityLaw ,we do can see #HongKong has alre… https://t.co/Qpow1WQNIH",0,0,0,2020-05-29 09:18:44
36,2020-05-29,Hongkongprotests,1266295286856482823,bruinharry,harry.,"Wuhan's citizen-journalists are finding this out. Wuhan's present is #HongKong's future.

#hongkongprotests… https://t.co/dCw1IETDLG",0,0,0,2020-05-29 09:08:17
37,2020-05-29,Hongkongprotests,1266295009591975941,zkatdaishan,zkatdaishan,"#HongKongProtests
#HongKongers
#StandWithHongKong
#hongkong
To all the rioters in HK: here is your white master! https://t.co/LaaQeRxrsp",1,0,1,2020-05-29 09:07:11
38,2020-05-29,Hongkongprotests,1266293237523701761,QuickTake,Bloomberg QuickTake,🇨🇳 China’s decision to impose new #NationalSecurity laws has brought #HongKongProtests back after a pause due to th… https://t.co/byFAwcFXWZ,22,0,15,2020-05-29 09:00:09
39,2020-05-29,Hongkongprotests,1266293204502142976,AlBawabaEnglish,Al Bawaba News,"The anonymity, mobility and technology powering the #HongKongProtests has echoes of the Arab Spring. https://t.co/k8wS3gj60o",1,0,1,2020-05-29 09:00:01
40,2020-05-29,Hongkongprotests,1266292061868720128,Bewater_lala,lala,@ANTWTF Stay safe guys #JusticeForGeorgeFloyd #hongkongprotests #PoliceBrutality https://t.co/Vel4VmesLl,1,0,0,2020-05-29 08:55:28
41,2020-05-29,Hongkongprotests,1266290661554192384,KokdamonLam,Kokdamon #StandWithHK Artist,"畫L完 LET'S FIGHT TOGETHER ✋☝️
Inspired: #手足 @freehongkongggg
2print » https://t.co/iT1TrDno7s
#StandWithHongKong… https://t.co/ROa1s9gD0v",18,0,8,2020-05-29 08:49:54
42,2020-05-29,Hongkongprotests,1266290559850708992,maxmcbridge,Max McBridge,What’s happening in HongKong is just a logical result of the 1997 agreement. To fix the Hong Kong situation we need… https://t.co/0j4kIrdXDJ,0,0,0,2020-05-29 08:49:30
43,2020-05-29,Hongkongprotests,1266290505379246080,Alixmarie15,Alix_marie,The most decent leader we can find among all Chinese communities. #Taiwan #China #HongKong #taiwanforhongkong… https://t.co/a8oyxCcFO7,0,0,0,2020-05-29 08:49:17
44,2020-05-29,Hongkongprotests,1266288095487393794,tckc612,tckc612,"@IoWBobSeely @ConHome I sincerely hope UK can extend its protection programme to cover new borns after 1997, who al… https://t.co/3gGzPccRxL",1,0,0,2020-05-29 08:39:43
45,2020-05-29,Hongkongprotests,1266286755960860672,AlohaMolaMola,Aloha😷,"@Tinaleigh777 Agree. What keeps #HongKongProtests going over a year is because of the people. 

HongKongers know th… https://t.co/hlocy2OkeX",14,0,3,2020-05-29 08:34:23
46,2020-05-29,Hongkongprotests,1266285470423478275,NestorQin,Neet,"Just curious, is this what people called double standards?
@revmahoney 

#HongKongProtests #mineappolis https://t.co/7N0T5h1NyD",5,0,0,2020-05-29 08:29:17
47,2020-05-29,Hongkongprotests,1266284793932640259,KulpaBart,Bart Kulpa,"World leaders react to China's controversial national security bill in Hong Kong
https://t.co/GB1PXlS4Ah #China… https://t.co/WZvwWghqgy",0,0,0,2020-05-29 08:26:35
48,2020-05-29,Hongkongprotests,1266284688324190208,niccijsmith,Nicola Smith,"University of Queensland student @DrewPavlou has been suspended for two years, after leading campus support for the… https://t.co/lCgprKUXrG",28,0,23,2020-05-29 08:26:10
49,2020-05-29,Hongkongprotests,1266284305736536065,save_hongkong_1,standwithhk,"the national security law 🥴 
#hongkong #HongKongProtests #humanrights #hongKongindependence… https://t.co/48FzRNii83",0,0,0,2020-05-29 08:24:39
50,2020-05-29,Hongkongprotests,1266284048877367307,BrianRhoadsHK,Brian Rhoads,#HongKongprotests : nearly 100 children among 396 arrested over national anthem and security law unrest https://t.co/HFS7svEal3,0,0,1,2020-05-29 08:23:38
51,2020-05-29,Hongkongprotests,1266283286139031553,leehadwin,Lee Hadwin,It was back in 2014 I joined the People of #HongKong to support them &amp; protest against the evil regime that is the… https://t.co/YJnYMqV5Kt,0,0,0,2020-05-29 08:20:36
52,2020-05-29,Hongkongprotests,1266282305997266946,sarkisz,Sarkis Zeronian,"As China moves to impose a draconian national security law on the people of #HongKong, sign this for a debate in th… https://t.co/RsZXd6D6t9",3,0,0,2020-05-29 08:16:42
53,2020-05-29,Hongkongprotests,1266281875800195072,PM_Thornton,Patricia M Thornton,SCMP: #HongKongProtests: nearly 100 children among 396 arrested in #HongKong over #China national anthem and securi… https://t.co/J540LNB26g,3,0,2,2020-05-29 08:15:00
54,2020-05-29,Hongkongprotests,1266281818426208256,Louis_Drounau,Louis Drounau,"Senior EU diplomat: “Sanctions are not on the table, our relations with the Chinese are simply too important.” by… https://t.co/zAEujXRCI3",1,0,0,2020-05-29 08:14:46
55,2020-05-29,Hongkongprotests,1266281592428744704,chogi_why,smol,Protesters of #Minneapolisprotests and #HongKongProtests are not thugs !! We are just fighting against suppression… https://t.co/u2J1NsxHjX,0,0,0,2020-05-29 08:13:52
56,2020-05-29,Hongkongprotests,1266281275641352193,genovese800,Genovese800,@DVATW Advice. UK Don't import Asians. Weve done this in Australia and lost our country. Chinese always have allegi… https://t.co/zC7bclJ90A,6,0,0,2020-05-29 08:12:37
57,2020-05-29,Hongkongprotests,1266280649129725953,CoeLeung,Coe Leung,A riot police in Hong Kong laughed hysterically as he fired pepper ball rounds at the crowd. His eyes showed his he… https://t.co/MFnsfGPkjW,0,0,0,2020-05-29 08:10:07
58,2020-05-29,Hongkongprotests,1266280415700021248,Dolphin58857190,Dolphin🇨🇳love my life🤟,"@business When so-called #HongKongProtests have been doing the same for almost 9 months in #Hongkong ,#Trump suppor… https://t.co/o2bx6YIxtQ",2,0,0,2020-05-29 08:09:12
59,2020-05-29,Hongkongprotests,1266280402655653888,Singaso19763564,Sing a song😷,"Make a record for your life in this year, tiny pieces of memories are our whole story !!
#HongkongPoliceTerrorism… https://t.co/mbKY14fpOc",0,0,0,2020-05-29 08:09:09
60,2020-05-29,Hongkongprotests,1266280396519387139,dotconfucious,Dot Confucious,@mjrowland68 The US response to #Minneapolisprotests  will inform the standards the US finds tolerable from authori… https://t.co/pavcbMUe3h,0,0,1,2020-05-29 08:09:07
61,2020-05-29,Hongkongprotests,1266280014787407873,antielab,HK antielab frontline updates,Taiwan president Tsai @iingwen visited the #CausewayBayBookShop in Taipei today and left a note to support freedom… https://t.co/KcCGUOLxhW,1,0,1,2020-05-29 08:07:36
62,2020-05-29,Hongkongprotests,1266278922393542661,PokerAnimist,Lars Wolter,"China loves this shit. All media eyes on thugs destroying a city, killing the momentum of the anti China narrative.… https://t.co/4NhwCxCkqV",0,0,0,2020-05-29 08:03:16
63,2020-05-29,Hongkongprotests,1266278723814219777,randommoonwalk,Random Moonwalker,@steelmuslim Proves that #HongKongProtests are far-right #fascism ... what is more pathetic is that some protesters… https://t.co/4qR6R5Ju6i,0,0,0,2020-05-29 08:02:28
64,2020-05-29,Hongkongprotests,1266278152550006784,Naomi198964,Naomi,Hong Kong police violent against the senior!For what??Hong Kong police abuse of the power!they don’t deserve to be… https://t.co/0J3I7Kzq03,0,0,0,2020-05-29 08:00:12
65,2020-05-29,Hongkongprotests,1266278085961281536,Dolphin58857190,Dolphin🇨🇳love my life🤟,"@juandelvalrocx @realDonaldTrump are they real #USA policemen?…..
the public servant for #American ?...
They behave… https://t.co/yhVzPhVFDa",0,0,0,2020-05-29 07:59:56
66,2020-05-29,Hongkongprotests,1266277593197641729,thisisjonsy,thisisjonsy,Good! Britain has a duty of care to her former colonies - she may not be able to compete with china’s wealth or arm… https://t.co/BBTpeuCgLi,0,0,0,2020-05-29 07:57:59
67,2020-05-29,Hongkongprotests,1266276806581075969,T_yfei,Tyfei,GOOD! #China #Chinazi #ChinaLiedAndPeopleDied #Chinese #CCP #CCPChina #CCP_is_terrorist #AntiChinazi #BoycottChina… https://t.co/3kvTye3Uvv,0,0,0,2020-05-29 07:54:51
68,2020-05-29,Hongkongprotests,1266276292703313921,randommoonwalk,Random Moonwalker,"Everything US politicians tries to scapegoat China for something, it blows up in their own face ... #COVID19… https://t.co/DqH2r0WMlf",1,0,1,2020-05-29 07:52:49
69,2020-05-29,Hongkongprotests,1266276257051754498,Marco_M24,Marco’s Polls 🚬,"Should Donald Trump punish China via trade restrictions for their treatment of Hong Kong? 

#poll #MAGA #HongKong… https://t.co/rtMxrz2p88",0,0,0,2020-05-29 07:52:40
70,2020-05-29,Hongkongprotests,1266276225917399040,harshatsilva,Harshana Thushara Silva,"China approves controversial national security law
Protests in Hong Kong
No special treatment to Hong Kong  says… https://t.co/f0Ztbp79sb",0,0,0,2020-05-29 07:52:33
71,2020-05-29,Hongkongprotests,1266275520318042113,XXyykohk,香港MRs.Ko,@SecPompeo The stupid crazy Carrie Lam said Basic Law including  Independent tariff https://t.co/G5QdzDQvFC… https://t.co/mwVPCUJAi1,0,0,0,2020-05-29 07:49:44
72,2020-05-29,Hongkongprotests,1266275371722223617,cgkstkarma,Huriya,"@SolomonYue These kids will be killed. In order to consolidate the regime, they dun mind killing their people.… https://t.co/nh1hIEyyaj",1,0,0,2020-05-29 07:49:09
73,2020-05-29,Hongkongprotests,1266275311336869895,PinotNwar,Rocky,"Hong Kong people are very lucky that #China is so gentle with them, that the #HKPolice is taking it easy with them.… https://t.co/IjkRZi1pN1",1,0,0,2020-05-29 07:48:55
74,2020-05-29,Hongkongprotests,1266275289128026114,SouvlakiForYou,Harry.Charalambopoulos,Too bad we don't see the same passion in dealing with the hardline communists in government in China! #CCPChina… https://t.co/oqHF4Gjq8h,0,0,0,2020-05-29 07:48:49
75,2020-05-29,Hongkongprotests,1266274884834914306,kulbeersbadal,Kulbeer Singh Badal ਕੁਲਬੀਰ ਸਿੰਘ ਬਾਦਲ,People are protesting in #HongKong against #NationalSecurityLaw &amp;I support their protest. Democracy is right of all… https://t.co/mijGf9Ggbg,0,0,0,2020-05-29 07:47:13
76,2020-05-29,Hongkongprotests,1266274510954590211,The_InMediasRes,IMRNews,"#BREAKING| 
#China urges foreign nations to cease attempts at meddling in #HongKong affairs.

#HongKongProtests #fridaymorning",0,0,1,2020-05-29 07:45:44
77,2020-05-29,Hongkongprotests,1266274485654544384,BecksteadEsq,"Matt Beckstead, Esq.","“A riot is the language of the unheard.” — Martin Luther King, Jr. 

#GeorgeFloydprotest #GeorgeFloydWasMurdered… https://t.co/X43g1a1L6F",0,0,0,2020-05-29 07:45:38
78,2020-05-29,Hongkongprotests,1266274466004299786,leobragaz_,Leonardo,"Police in US, like Police in #HongKong is no longer protect people. What goes on in your heads when you wear the un… https://t.co/Xdu3t22biJ",1,0,0,2020-05-29 07:45:33
79,2020-05-29,Hongkongprotests,1266274038436909057,aldrinzigmundv,林道力 Aldrin Zigmund Cortez Velasco,"@HongKongHermit This is now the time to say, ""Hong Kong is just part of China so why are we going to listen to some… https://t.co/y7b1j54sde",0,0,0,2020-05-29 07:43:51
80,2020-05-29,Hongkongprotests,1266273824527446016,aldrinzigmundv,林道力 Aldrin Zigmund Cortez Velasco,"@bbcworldservice This is now the time to say, ""Hong Kong is just part of China so why are we going to listen to som… https://t.co/7s2pxUyC9F",0,0,0,2020-05-29 07:43:00
81,2020-05-29,Hongkongprotests,1266273807213314049,Edgar_Chh,Edgar.Chh,"27 May, 2020

A citizen gesturing #5DemandsNot1Less 🖐️☝️

During lunch hours, crowd gathered in Hysan Place, Causew… https://t.co/Sb7HlNSUue",2,0,1,2020-05-29 07:42:56
82,2020-05-29,Hongkongprotests,1266273339661619202,aldrinzigmundv,林道力 Aldrin Zigmund Cortez Velasco,"@Echinanews This is now the time to say, ""Hong Kong is just part of China so why are we going to listen to someone… https://t.co/J9v1PfA18R",0,0,0,2020-05-29 07:41:05
83,2020-05-29,Hongkongprotests,1266273311400448000,jas0nsg,Jason Lim,"Skill unlocked!
#FightForFreedom #SOSHK #StandWithHongKong #StandWithHK #香港人加油 #香港加油 #FreedomHK #HongKongProtests… https://t.co/WeYWbv6rer",2,0,1,2020-05-29 07:40:58
84,2020-05-29,Hongkongprotests,1266273109641814017,aldrinzigmundv,林道力 Aldrin Zigmund Cortez Velasco,"@newsgovhk This is now the time to say, ""Hong Kong is just part of China so why are we going to listen to someone n… https://t.co/9kfpgOmPv4",0,0,0,2020-05-29 07:40:10
85,2020-05-29,Hongkongprotests,1266272865436889089,aldrinzigmundv,林道力 Aldrin Zigmund Cortez Velasco,"@business This is now the time to say, ""Hong Kong is just part of China so why are we going to listen to someone na… https://t.co/R5CxmSyGqk",0,0,0,2020-05-29 07:39:11
86,2020-05-29,Hongkongprotests,1266272834701017088,gitr0n1n,r0n1n,It's time for #SecondAmendment protesters to act #patriotic and protect these #BlackLivesMatter groups. The tyranni… https://t.co/Doax5N6LCZ,1,0,0,2020-05-29 07:39:04
87,2020-05-29,Hongkongprotests,1266272503330033672,heisenfiveyears,肥仔加油,"According to community research by PORI HK, the opinion of Security law is polarized between “democratic” and “non-… https://t.co/NjD6ZMtzDJ",0,0,0,2020-05-29 07:37:45
88,2020-05-29,Hongkongprotests,1266272285893079049,ryanraysr,Ryan Ray,Just got finished talking to @joshuawongcf  about the #HongKongProtests interview will be in Friday's newsletter at https://t.co/wCKDR5rbkr,0,0,0,2020-05-29 07:36:53
89,2020-05-29,Hongkongprotests,1266272083102711808,Yixin59208177,Yixin,"@lalala3796 Remind me of #HongKongProtests 
Let's see",0,0,0,2020-05-29 07:36:05
90,2020-05-29,Hongkongprotests,1266271593501560833,qland12,Chris,"@Reuters Yeah, like Hong kong. @abcnews #HongKongProtests",0,0,0,2020-05-29 07:34:08
91,2020-05-29,Hongkongprotests,1266271328425750528,aldrinzigmundv,林道力 Aldrin Zigmund Cortez Velasco,"@AJEnglish This is now the time to say, ""Hong Kong is just part of China so why are we going to listen to someone n… https://t.co/T9DLYPBfcA",3,0,1,2020-05-29 07:33:05
92,2020-05-29,Hongkongprotests,1266271228123246596,aldrinzigmundv,林道力 Aldrin Zigmund Cortez Velasco,"This is now the time to say, ""Hong Kong is just part of China so why are we going to listen to someone named Carrie… https://t.co/Jbbh523Mjs",1,0,0,2020-05-29 07:32:41
93,2020-05-29,Hongkongprotests,1266270785426960384,dayassari,eva | blm,i am proud of the americans who are rioting right now #BlackLivesMatter and also the hong kong protesters #HongKongProtests,1,0,0,2020-05-29 07:30:56
94,2020-05-29,Hongkongprotests,1266270705198305280,KyunglimJ,Kyunglim Jang,@ChinaDaily #CCP and the occupying government keep demonising the #HongKongProtests too. Like the comments below.,0,0,0,2020-05-29 07:30:36
95,2020-05-29,Hongkongprotests,1266270575762128903,IstanbulGav,Gavin Blackburn,Interesting - Hongkongers with BN(O) passports could be eligible for British citizenship https://t.co/87dmK8zPb9… https://t.co/NNCI6Ptaj1,0,0,0,2020-05-29 07:30:06
96,2020-05-29,Hongkongprotests,1266270489518854152,kyle_urdea444,Kyle_Urdea,I fully support and agree with the protest going on around the world. More specifically The #HongKongProtests and… https://t.co/cC3GnrsyQj,3,0,0,2020-05-29 07:29:45
97,2020-05-29,Hongkongprotests,1266270372191547397,Genialboylem,Poobaosukim,"Thanks you for sharing HK situation
#HongKongProtests
#PoliceBrutality 
#StandWithHongKong https://t.co/gVnkqWOrUb",0,0,0,2020-05-29 07:29:17
98,2020-05-29,Hongkongprotests,1266269890404466691,VijayLalasar,Vijay Shekhawat,Why Hongkong is Protesting Against China ? || Hongkong Unrest || हॉंगकॉं... https://t.co/qgeTf5185p via @YouTube… https://t.co/N3XWSCrDgu,8,0,4,2020-05-29 07:27:22
99,2020-05-29,Hongkongprotests,1266269613240643587,Conscie15045957,Conscience。良知,@rthk_enews Tam Yiu Chung continued to assist the ＃CCP to deprive ＃HongKong people of their rights.… https://t.co/aCb7CEdLQ5,0,0,0,2020-05-29 07:26:16
100,2020-05-29,Hongkongprotests,1266269078781476869,Slimz09,SLIM,"Now That The Donald has clarified that, Maybe his Administration will SHUT UP about #HongKong.

But we already know… https://t.co/AhpAM3B1oQ",0,0,0,2020-05-29 07:24:09
101,2020-05-29,Hongkongprotests,1266269003657297920,gitr0n1n,r0n1n,@shaunking #BlackLivesMatter need to embrace the #SecondAmendment to protect themselves The tyrannical… https://t.co/Xo3kEbMPao,1,0,0,2020-05-29 07:23:51
102,2020-05-29,Hongkongprotests,1266268968790056970,imus1,susu,[#HONGKONG NEEDS YOUR HELP] Please sign and share this petition against the #NationalSecurityLaw by the #CCP🙇🏿‍♀️… https://t.co/R0VNlLkBBU,0,0,0,2020-05-29 07:23:42
103,2020-05-29,Hongkongprotests,1266268905158225925,cellculture5,😈😈😈🇸🇬,"What? The protest needs to be peaceful, she said. Say that again to Hong Kong rioters please. #StandWithMinneapolis… https://t.co/YNLgZrKasW",2,0,1,2020-05-29 07:23:27
104,2020-05-29,Hongkongprotests,1266268533777764352,patric_mutwiri,Patrick Mûtwîri,"#HongKongProtesters are something else. Bio-chemists out there.

#HongKongProtests 
#HongKongNeedsHelp",0,0,0,2020-05-29 07:21:59
105,2020-05-29,Hongkongprotests,1266268266596413441,tweet_smurf,jonathan,"CNN wants us to support the hong kong protests BUT calls our fellow american protestors thugs, looters, criminals,a… https://t.co/iQPQU6LjWy",29,0,3,2020-05-29 07:20:55
106,2020-05-29,Hongkongprotests,1266267905978589190,leftunity4life,🟥⬛️Supporting lesser of two evils 🟥⬛️,The precinct being overrun is #HongKongProtests  brought here,1,0,0,2020-05-29 07:19:29
107,2020-05-29,Hongkongprotests,1266267672351608833,HanaHanaozawa,Hana.Ozawa (Legally name changed),"Protests are ongoing in this destructive, tortured, paralyzed world....
#HongKongProtests
#iraqprotests 
 Police fi… https://t.co/bBysQCYq6V",1,0,0,2020-05-29 07:18:33
108,2020-05-29,Hongkongprotests,1266267638633598976,siupotato,siupotato🇭🇰,"Thank You!!😊
#HongKongProtests https://t.co/43HwykfLd3",1,0,0,2020-05-29 07:18:25
109,2020-05-29,Hongkongprotests,1266267081802014724,miss852hk,Miss852😷#StayHome,True leadership demonstrated by @iingwen #Taiwan. #MilkTeaAlliance #StandWithHongKong #securitylaw #hongkong… https://t.co/KoNeRXiVJc,0,0,0,2020-05-29 07:16:13
110,2020-05-29,Hongkongprotests,1266266925241253890,luzagne,ʟᴜᴄʏ⁷ • 𝒄𝒐𝒎𝒎𝒊𝒔𝒔𝒊𝒐𝒏𝒔 𝒐𝒑𝒆𝒏,"PLEASE KEEP IN MIND IM TALKING THE RIGHT TO PROTEST!! Not the core issue with racism and politics. 

#freespeech… https://t.co/94axCRT9dQ",0,0,0,2020-05-29 07:15:35
111,2020-05-29,Hongkongprotests,1266266494343671824,gemvivek,Vivek Ravindranath,Let us all from today make sure to trend #HongKongProtests and #TibetteMovement while we #BoycottChineseProducts. L… https://t.co/cF3Ah7rojQ,0,0,0,2020-05-29 07:13:53
